S.No,Voltage,Current,Ah,Wh,Power,Battery Temp,Time,Chamber Temp,SOC
275,27.17873,-1.82106,-0.00609,-0.16541,-49.494098054,25.3,27.50299908,25,99.78125
276,27.18207,-1.82188,-0.00614,-0.16671,-49.522469692,25.3,27.59799957,25,99.77945402
277,27.17462,-1.82188,-0.00619,-0.1681,-49.508896686,25.3,27.69900486,25,99.77765805
278,27.1767,-1.82188,-0.00624,-0.16948,-49.512686196,25.3,27.79900432,25,99.77586207
279,27.17876,-1.8227,-0.00629,-0.1708,-49.538725852,25.3,27.89500058,25,99.77406609
280,27.17179,-2.19507,-0.00634,-0.17259,-59.643981075,25.3,28.00299637,25,99.77227011
281,27.18488,-2.20079,-0.0064,-0.17417,-59.828212055,25.52005867,28.09799686,25,99.77011494
282,27.17306,-2.20569,-0.00646,-0.17593,-59.935346711,25.52005867,28.20400111,25,99.76795977
283,27.16972,-2.20732,-0.00653,-0.17753,-59.97226635,25.52005867,28.29999737,25,99.7654454
284,27.18381,-2.20896,-0.00659,-0.17915,-60.047948938,25.52005867,28.39699946,25,99.76329023
285,27.18125,-2.20977,-0.00665,-0.18089,-60.064310812,25.52005867,28.50100212,25,99.76113506
286,27.16293,-2.20977,-0.00671,-0.18249,-60.023827826,25.52005867,28.59699838,25,99.75897989
287,27.17336,-2.20977,-0.00677,-0.18424,-60.046875727,25.52005867,28.7019968,25,99.75682471
288,27.18263,-2.21059,-0.00683,-0.18584,-60.089650052,25.52005867,28.79800312,25,99.75466954
289,27.17193,-2.21059,-0.00689,-0.18746,-60.065996739,25.52005867,28.89500521,25,99.75251437
290,27.17508,-2.16731,-0.00696,-0.18916,-58.896822635,25.52005867,28.99899781,25,99.75
291,27.17671,-1.98112,-0.00701,-0.1906,-53.840323715,25.52005867,29.09500413,25,99.74820402
292,27.16489,-1.93131,-0.00707,-0.19217,-52.463823706,25.52005867,29.20299992,25,99.74604885
293,27.17311,-1.91987,-0.00712,-0.19353,-52.168838696,25.52005867,29.29700464,25,99.74425287
294,27.18298,-1.91497,-0.00718,-0.19492,-52.054591211,25.52005867,29.3930009,25,99.7420977
295,27.18699,-1.91334,-0.00723,-0.19644,-52.017955447,25.52005867,29.49799933,25,99.74030172
296,27.17775,-1.91334,-0.00728,-0.19795,-52.000276185,25.52005867,29.60299775,25,99.73850575
297,27.17749,-1.91334,-0.00733,-0.19935,-51.999778717,25.508475,29.69999984,25,99.73670977
298,27.18138,-1.91252,-0.00738,-0.20087,-51.984932878,25.508475,29.80499826,25,99.73491379
299,27.17895,-1.91252,-0.00744,-0.20221,-51.980285454,25.3,29.89799716,25,99.73275862
300,27.18133,-1.86026,-0.00749,-0.2036,-50.564340946,25.3,29.99700084,25,99.73096264
301,27.1745,-1.66509,-0.00754,-0.2048,-45.247988205,25.3,30.09200133,25,99.72916667
302,27.18022,-1.61282,-0.00759,-0.20616,-43.83680242,25.3,30.20400032,25,99.72737069
303,27.18313,-1.60139,-0.00763,-0.20726,-43.530792551,25.3,30.29499762,25,99.72593391
304,27.18365,-1.59649,-0.00767,-0.20853,-43.398425388,25.3,30.39999604,25,99.72449713
305,27.17065,-1.59486,-0.00772,-0.20971,-43.333382859,25.3,30.49800396,25,99.72270115
306,27.18485,-1.59486,-0.00776,-0.21088,-43.356029871,25.334751,30.59499599,25,99.72126437
307,27.18053,-1.59404,-0.00781,-0.21216,-43.326852041,25.334751,30.70199601,25,99.71946839
308,27.1807,-1.59404,-0.00785,-0.21333,-43.327123028,25.334751,30.7989981,25,99.71803161
309,27.16907,-1.59404,-0.00789,-0.21449,-43.308584343,25.52005867,30.89500442,25,99.71659483
310,27.18943,-0.39524,-0.00794,-0.2148,-10.746350313,25.52005867,31.00000285,25,99.71479885
311,27.17967,-0.39688,-0.00795,-0.21508,-10.78706743,25.3,31.09399751,25,99.71443966
312,27.17401,-0.39606,-0.00796,-0.2154,-10.762538401,25.3,31.20200336,25,99.71408046
313,27.18971,-0.39524,-0.00797,-0.21569,-10.74646098,25.3,31.29799962,25,99.71372126
314,27.1891,-0.39524,-0.00798,-0.216,-10.746219884,25.3,31.40099645,25,99.71336207
315,27.18947,-0.39443,-0.00799,-0.21628,-10.724342652,25.3,31.49700277,25,99.71300287
316,27.19015,-0.39443,-0.00801,-0.21659,-10.724610864,25.508475,31.60100542,25,99.71228448
317,27.18909,-0.39443,-0.00802,-0.21689,-10.724192769,25.508475,31.69900328,25,99.71192529
318,27.19568,-0.39361,-0.00803,-0.21717,-10.704491605,25.3,31.79600537,25,99.71156609
319,27.19393,-0.39443,-0.00804,-0.21749,-10.72610181,25.3,31.90100379,25,99.7112069
320,27.19882,-0.39361,-0.00805,-0.21777,-10.70572754,25.3,31.99600428,25,99.7108477
321,27.20426,-0.38871,-0.00806,-0.21807,-10.574567905,25.3,32.09800534,25,99.71048851
322,27.19375,-0.38708,-0.00807,-0.21837,-10.52615675,25.508475,32.20199794,25,99.71012931
323,27.19391,-0.38708,-0.00808,-0.21865,-10.526218683,25.508475,32.29499683,25,99.70977011
324,27.2005,-0.38708,-0.00809,-0.21895,-10.52876954,25.508475,32.40000531,25,99.70941092
325,27.18387,-0.38626,-0.0081,-0.21923,-10.500041626,25.3,32.49600157,25,99.70905172
326,27.18714,-0.38626,-0.00811,-0.21954,-10.501304696,25.3,32.60300159,25,99.70869253
327,27.19059,-0.38708,-0.00813,-0.21983,-10.524933577,25.508475,32.69899786,25,99.70797414
328,27.1797,-0.38708,-0.00814,-0.22011,-10.520718276,25.508475,32.79800154,25,99.70761494
329,27.19483,-0.38626,-0.00815,-0.2204,-10.504275036,25.508475,32.89500363,25,99.70725575
330,27.1985,-0.38544,-0.00816,-0.22071,-10.48338984,25.508475,33.00200365,25,99.70689655
331,27.18149,-0.37973,-0.00817,-0.22099,-10.321627198,25.508475,33.09900574,25,99.70653736
332,27.18415,-0.37809,-0.00818,-0.22128,-10.278055274,25.508475,33.20200257,25,99.70617816
333,27.19442,-0.37728,-0.00819,-0.22156,-10.259910778,25.508475,33.30000043,25,99.70581897
334,27.1971,-0.37728,-0.0082,-0.22184,-10.260921888,25.52005867,33.39700252,25,99.70545977
335,27.17901,-0.37646,-0.00821,-0.22214,-10.231810105,25.52005867,33.50299671,25,99.70510057
336,27.19217,-0.37646,-0.00822,-0.22241,-10.236764318,25.52005867,33.59700143,25,99.70474138
337,27.18763,-0.37646,-0.00823,-0.2227,-10.23505519,25.3,33.70100409,25,99.70438218
338,27.17773,-0.37728,-0.00824,-0.22297,-10.253613974,25.3,33.79600458,25,99.70402299
339,27.18624,-0.37728,-0.00825,-0.22327,-10.256824627,25.3,33.901003,25,99.70366379
340,27.17996,-1.04772,-0.00826,-0.22401,-28.476987691,25.3,33.99499767,25,99.7033046
341,27.18399,-1.04201,-0.00829,-0.22486,-28.32598942,25.3,34.10199769,25,99.70222701
342,27.1835,-1.04282,-0.00832,-0.2256,-28.34749747,25.3,34.19699818,25,99.70114943
343,27.18154,-1.04527,-0.00835,-0.22639,-28.412048316,25.3,34.29600187,25,99.70007184
344,27.18232,-1.04609,-0.00838,-0.22723,-28.435153129,25.3,34.40300189,25,99.69899425
345,27.18212,-1.04609,-0.00841,-0.22797,-28.434943911,25.3,34.49600078,25,99.69791667
346,27.18608,-1.04609,-0.00844,-0.22878,-28.439086427,25.3,34.59899761,25,99.69683908
347,27.18876,-1.04609,-0.00846,-0.22953,-28.441889948,25.3,34.6939981,25,99.69612069
348,27.18865,-1.04609,-0.0085,-0.23036,-28.441774878,25.31158367,34.79899652,25,99.69468391
349,27.17748,-1.04609,-0.00853,-0.23118,-28.430090053,25.31158367,34.90299918,25,99.69360632
350,27.17762,-1.09672,-0.00855,-0.23196,-29.806239406,25.31158367,34.9970039,25,99.69288793
351,27.17651,-1.31721,-0.00859,-0.233,-35.797170737,25.508475,35.10200232,25,99.69145115
352,27.18855,-1.37519,-0.00862,-0.23401,-37.389422074,25.508475,35.19900441,25,99.69037356
353,27.18271,-1.38907,-0.00866,-0.23504,-37.75868698,25.3,35.29700227,25,99.68893678
354,27.17512,-1.39479,-0.0087,-0.23609,-37.903585625,25.3,35.39700173,25,99.6875
355,27.17269,-1.39642,-0.00874,-0.23711,-37.94448777,25.3,35.49400382,25,99.68606322
356,27.17352,-1.39642,-0.00878,-0.23818,-37.945646798,25.3,35.59499905,25,99.68462644
357,27.17967,-1.39642,-0.00882,-0.2393,-37.954234781,25.3,35.7010033,25,99.68318966
358,27.1728,-1.39642,-0.00886,-0.24035,-37.944641376,25.3,35.80100276,25,99.68175287
359,27.17931,-1.39724,-0.0089,-0.24138,-37.976019104,25.3,35.89900061,25,99.68031609
360,27.18507,-1.68632,-0.00893,-0.24261,-45.842727242,25.3,35.99499688,25,99.67923851
361,27.17491,-1.74267,-0.00898,-0.244,-47.35690041,25.3,36.10100113,25,99.67744253
362,27.18137,-1.75737,-0.00903,-0.24527,-47.767724197,25.3,36.19699739,25,99.67564655
363,27.16697,-1.76472,-0.00908,-0.24669,-47.942095298,25.3,36.30300164,25,99.67385057
364,27.17813,-1.76717,-0.00913,-0.24798,-48.028375992,25.3,36.40000373,25,99.6720546
365,27.17766,-1.76717,-0.00918,-0.24927,-48.027545422,25.31158367,36.49699576,25,99.67025862
366,27.17028,-1.76798,-0.00923,-0.25068,-48.036511634,25.31158367,36.60200424,25,99.66846264
367,27.18401,-1.76798,-0.00928,-0.25196,-48.060786,25.31158367,36.69800051,25,99.66666667
368,27.17561,-1.76798,-0.00933,-0.25324,-48.045934968,25.31158367,36.79399677,25,99.66487069
369,27.17143,-1.7688,-0.00938,-0.25465,-48.060825384,25.31158367,36.90000102,25,99.66307471
370,27.17399,-1.73613,-0.00942,-0.25594,-47.177579259,25.31158367,36.99799888,25,99.66163793
371,27.18198,-1.661,-0.00947,-0.25714,-45.14926878,25.31158367,37.0940052,25,99.65984195
372,27.16819,-1.62997,-0.00952,-0.25845,-44.283334654,25.52005867,37.19999939,25,99.65804598
373,27.17733,-1.62099,-0.00956,-0.25962,-44.054180157,25.52005867,37.29600571,25,99.6566092
374,27.1706,-1.61936,-0.00961,-0.2609,-43.998982816,25.508475,37.40100414,25,99.65481322
375,27.17767,-1.61854,-0.00965,-0.26206,-43.988146002,25.508475,37.49600463,25,99.65337644
376,27.17305,-1.61854,-0.0097,-0.26338,-43.980668347,25.508475,37.60400042,25,99.65158046
377,27.17572,-1.61854,-0.00974,-0.26452,-43.984989849,25.52005867,37.69699931,25,99.65014368
378,27.18064,-1.61772,-0.00979,-0.26581,-43.970664941,25.52005867,37.80300356,25,99.6483477
379,27.17626,-1.61854,-0.00983,-0.267,-43.98586386,25.52005867,37.90000565,25,99.64691092
380,27.1795,-1.58588,-0.00988,-0.2682,-43.10342546,25.52005867,38.00000511,25,99.64511494
381,27.18105,-1.4936,-0.00992,-0.2693,-40.59761628,25.52005867,38.09800297,25,99.64367816
382,27.17941,-1.47237,-0.00996,-0.27037,-40.018147902,25.52005867,38.19399923,25,99.64224138
383,27.17832,-1.4642,-0.01,-0.27157,-39.794496144,25.52005867,38.30300085,25,99.6408046
384,27.17718,-1.46175,-0.01004,-0.27264,-39.726242865,25.52005867,38.40000294,25,99.63936782
385,27.18069,-1.46093,-0.01008,-0.27375,-39.709085442,25.52005867,38.5000024,25,99.63793103
386,27.18402,-1.46093,-0.01012,-0.27478,-39.713950339,25.52005867,38.59399706,25,99.63649425
387,27.18777,-1.46093,-0.01017,-0.27595,-39.719428826,25.52005867,38.70000131,25,99.63469828
388,27.18723,-1.46093,-0.0102,-0.27699,-39.718639924,25.52005867,38.79399598,25,99.63362069
389,27.17062,-1.46175,-0.01025,-0.27813,-39.716653785,25.52005867,38.89700286,25,99.63182471
390,27.17825,-1.46502,-0.01029,-0.27929,-39.816679815,25.52005867,39.00200129,25,99.63038793
391,27.17928,-1.47482,-0.01033,-0.28036,-40.08454573,25.52005867,39.09799755,25,99.62895115
392,27.18356,-1.47727,-0.01037,-0.28143,-40.157457681,25.52005867,39.19400387,25,99.62751437
393,27.18257,-1.47808,-0.01041,-0.28263,-40.178013066,25.52005867,39.30199966,25,99.62607759
394,27.16754,-1.47808,-0.01045,-0.28369,-40.155797523,25.52005867,39.39700015,25,99.6246408
395,27.17772,-1.47808,-0.01049,-0.28478,-40.170844378,25.52005867,39.49400224,25,99.62320402
396,27.16573,-1.4789,-0.01053,-0.28596,-40.175398097,25.52005867,39.59999643,25,99.62176724
397,27.17307,-1.4789,-0.01058,-0.28711,-40.186253223,25.52005867,39.70300332,25,99.61997126
398,27.1703,-1.4789,-0.01061,-0.28814,-40.18215667,25.52005867,39.79499638,25,99.61889368
399,27.17211,-1.4789,-0.01066,-0.28933,-40.184833479,25.52005867,39.9019964,25,99.6170977
400,27.18991,-0.8942,-0.01069,-0.28996,-24.313217522,25.52005867,39.99600112,25,99.61602011
401,27.17778,-0.81009,-0.01072,-0.29059,-22.0164478,25.52005867,40.09899795,25,99.61494253
402,27.17819,-0.78722,-0.01074,-0.29117,-21.395214732,25.52005867,40.19500427,25,99.61422414
403,27.18195,-0.78069,-0.01076,-0.29178,-21.220676546,25.52005867,40.29899687,25,99.61350575
404,27.18763,-0.77824,-0.01078,-0.29234,-21.158501171,25.52005867,40.39500318,25,99.61278736
405,27.17095,-0.77742,-0.01081,-0.29296,-21.123239949,25.52005867,40.50000161,25,99.61170977
406,27.19088,-0.77742,-0.01083,-0.29354,-21.13873393,25.52005867,40.5990053,25,99.61099138
407,27.17651,-0.77742,-0.01085,-0.2941,-21.127562404,25.52005867,40.69500156,25,99.61027299
408,27.1751,-0.77661,-0.01087,-0.29468,-21.104454411,25.52005867,40.79400524,25,99.6095546
409,27.1818,-0.77742,-0.01089,-0.29532,-21.131674956,25.52005867,40.90200104,25,99.60883621
410,27.18836,-0.36176,-0.01091,-0.29559,-9.835661114,25.52005867,41.00100473,25,99.60811782
411,27.20114,-0.28745,-0.01092,-0.2958,-7.818967693,25.52005867,41.09900258,25,99.60775862
412,27.19051,-0.25724,-0.01093,-0.29599,-6.994486792,25.31158367,41.19400308,25,99.60739943
413,27.1816,-0.24989,-0.01094,-0.29618,-6.792410024,25.31158367,41.29799567,25,99.60704023
414,27.18394,-0.24744,-0.01094,-0.29638,-6.726394114,25.508475,41.40300415,25,99.60704023
415,27.17942,-0.24662,-0.01095,-0.29656,-6.70298856,25.508475,41.49900042,25,99.60668103
416,27.18908,-0.24662,-0.01096,-0.29675,-6.70537091,25.52005867,41.60300307,25,99.60632184
417,27.19011,-0.24662,-0.01096,-0.29693,-6.705624928,25.52005867,41.69899933,25,99.60632184
418,27.18312,-0.2458,-0.01097,-0.2971,-6.681610896,25.52005867,41.79300405,25,99.60596264
419,27.1919,-0.24662,-0.01098,-0.2973,-6.706066378,25.508475,41.89899825,25,99.60560345
420,27.17522,-0.21477,-0.01098,-0.29747,-5.836421999,25.508475,42.00399667,25,99.60560345
421,27.18332,-0.10698,-0.01099,-0.29755,-2.908071574,25.31158367,42.09700562,25,99.60524425
422,27.18087,-0.07921,-0.01099,-0.29761,-2.152996713,25.31158367,42.20299982,25,99.60524425
423,27.18292,-0.0735,-0.01099,-0.29766,-1.99794462,25.3,42.3000019,25,99.60524425
424,27.17664,-0.07105,-0.011,-0.29771,-1.930900272,25.3,42.39500239,25,99.60488506
425,27.19219,-0.07023,-0.011,-0.29777,-1.909707504,25.3,42.50200242,25,99.60488506
426,27.18074,-0.07023,-0.011,-0.29782,-1.90890337,25.52005867,42.59500131,25,99.60488506
427,27.18566,-0.07023,-0.011,-0.29788,-1.909248902,25.52005867,42.69999973,25,99.60488506
428,27.19356,-0.07023,-0.011,-0.29793,-1.909803719,25.52005867,42.795996,25,99.60488506
429,27.1961,-0.06941,-0.01101,-0.29798,-1.887681301,25.52005867,42.89999865,25,99.60452586
430,27.19355,-0.06778,-0.01101,-0.29803,-1.843178819,25.52005867,42.99499914,25,99.60452586
431,27.1731,-0.06206,-0.01101,-0.29808,-1.686362586,25.52005867,43.09400283,25,99.60452586
432,27.18469,-0.06043,-0.01101,-0.29813,-1.642770817,25.52005867,43.20300445,25,99.60452586
433,27.1844,-0.06043,-0.01101,-0.29817,-1.642753292,25.52005867,43.29499751,25,99.60452586
434,27.1824,-0.06043,-0.01101,-0.29821,-1.642632432,25.52005867,43.39499697,25,99.60452586
435,27.18178,-0.06043,-0.01102,-0.29826,-1.642594965,25.52005867,43.49400066,25,99.60416667
436,27.18317,-0.06043,-0.01102,-0.29831,-1.642678963,25.52005867,43.60100068,25,99.60416667
437,27.19002,-0.06043,-0.01102,-0.29835,-1.643092909,25.52005867,43.70100014,25,99.60416667
438,27.18372,-0.06043,-0.01102,-0.2984,-1.6427122,25.3,43.8009996,25,99.60416667
439,27.17841,-0.05961,-0.01102,-0.29844,-1.62010502,25.3,43.89699586,25,99.60416667
440,27.17306,-0.55367,-0.01102,-0.29888,-15.04490813,25.52005867,44.00099851,25,99.60416667
441,27.18341,-0.5504,-0.01104,-0.29928,-14.961748864,25.52005867,44.0980006,25,99.60344828
442,27.17216,-0.5504,-0.01106,-0.29971,-14.955556864,25.508475,44.20200326,25,99.60272989
443,27.18671,-0.5504,-0.01107,-0.30012,-14.963565184,25.508475,44.30000111,25,99.60237069
444,27.17951,-0.5504,-0.01108,-0.30051,-14.959602304,25.508475,44.39500161,25,99.60201149
445,27.17942,-0.5504,-0.0111,-0.30096,-14.959552768,25.52005867,44.5009958,25,99.6012931
446,27.18381,-0.5504,-0.01112,-0.30135,-14.961969024,25.52005867,44.59700212,25,99.60057471
447,27.18026,-0.5504,-0.01113,-0.30176,-14.960015104,25.52005867,44.69400421,25,99.60021552
448,27.18666,-0.5504,-0.01115,-0.3022,-14.963537664,25.52005867,44.80100423,25,99.59949713
449,27.17465,-0.55122,-0.01116,-0.3026,-14.979210573,25.52005867,44.89600472,25,99.59913793
450,27.17048,-0.67044,-0.01118,-0.30314,-18.216176611,25.52005867,45.00300474,25,99.59841954
451,27.19208,-0.80845,-0.0112,-0.30371,-21.983437076,25.52005867,45.09600364,25,99.59770115
452,27.18081,-0.8648,-0.01122,-0.3044,-23.505964488,25.52005867,45.20199783,25,99.59698276
453,27.16413,-0.87868,-0.01124,-0.30504,-23.868577748,25.52005867,45.29800415,25,99.59626437
454,27.18979,-0.88277,-0.01127,-0.30574,-24.002330918,25.52005867,45.40399835,25,99.59518678
455,27.17102,-0.8844,-0.01129,-0.30637,-24.030050088,25.52005867,45.49800307,25,99.59446839
456,27.19186,-0.8844,-0.01132,-0.30706,-24.048480984,25.52005867,45.60199566,25,99.5933908
457,27.1904,-0.8844,-0.01134,-0.3077,-24.04718976,25.52005867,45.69699615,25,99.59267241
458,27.18472,-0.88522,-0.01137,-0.3084,-24.064457838,25.52005867,45.80200464,25,99.59159483
459,27.17942,-0.8844,-0.01139,-0.30907,-24.037479048,25.508475,45.90200409,25,99.59087644
460,27.17438,-0.8501,-0.01142,-0.30968,-23.100940438,25.508475,45.99800035,25,99.58979885
461,27.18614,-0.75211,-0.01144,-0.31024,-20.446967755,25.31158367,46.09500244,25,99.58908046
462,27.17819,-0.72271,-0.01146,-0.31081,-19.641949695,25.31158367,46.20000087,25,99.58836207
463,27.18717,-0.71536,-0.01148,-0.31136,-19.448613931,25.52005867,46.30200192,25,99.58764368
464,27.17894,-0.71291,-0.0115,-0.3119,-19.376138115,25.52005867,46.40200138,25,99.58692529
465,27.1711,-0.71291,-0.01152,-0.3124,-19.370548901,25.52005867,46.49500027,25,99.5862069
466,27.17634,-0.71291,-0.01154,-0.31295,-19.374284549,25.53164233,46.5979971,25,99.58548851
467,27.18091,-0.71291,-0.01156,-0.3135,-19.377542548,25.53164233,46.69999816,25,99.58477011
468,27.17755,-0.71291,-0.01158,-0.31405,-19.37514717,25.52005867,46.80199921,25,99.58405172
469,27.18133,-0.71291,-0.0116,-0.31457,-19.37784197,25.52005867,46.89800553,25,99.58333333
470,27.1749,-0.71128,-0.01162,-0.31514,-19.328962872,25.52005867,47.00399972,25,99.58261494
471,27.19018,-0.71046,-0.01164,-0.31565,-19.317535283,25.52005867,47.09900022,25,99.58189655
472,27.17726,-0.71046,-0.01166,-0.31617,-19.30835614,25.52005867,47.1960023,25,99.58117816
473,27.18354,-0.71046,-0.01168,-0.31673,-19.312817828,25.52005867,47.3019965,25,99.58045977
474,27.17029,-0.70964,-0.0117,-0.31725,-19.281124596,25.52005867,47.39899859,25,99.57974138
475,27.18535,-0.71046,-0.01172,-0.31782,-19.314103761,25.52005867,47.50399701,25,99.57902299
476,27.18966,-0.70964,-0.01174,-0.31832,-19.294870322,25.52005867,47.59800173,25,99.5783046
477,27.18394,-0.70964,-0.01176,-0.31884,-19.290811182,25.52005867,47.69399799,25,99.57758621
478,27.17882,-0.70964,-0.01178,-0.3194,-19.287177825,25.52005867,47.80000225,25,99.57686782
479,27.17468,-0.71046,-0.01179,-0.31992,-19.306523153,25.52005867,47.89599851,25,99.57650862
480,27.18338,-0.77416,-0.01182,-0.32053,-21.044285461,25.52005867,48.00000116,25,99.57543103
481,27.18266,-0.8403,-0.01184,-0.32113,-22.841589198,25.52005867,48.09500165,25,99.57471264
482,27.17107,-0.86807,-0.01186,-0.32182,-23.586390735,25.52005867,48.20099585,25,99.57399425
483,27.17894,-0.8746,-0.01188,-0.32244,-23.770700924,25.52005867,48.29500057,25,99.57327586
484,27.18205,-0.87705,-0.01191,-0.32315,-23.840016952,25.52005867,48.40200059,25,99.57219828
485,27.17405,-0.87705,-0.01193,-0.32381,-23.833000552,25.52005867,48.50100428,25,99.57147989
486,27.18237,-0.87705,-0.01196,-0.32448,-23.840297608,25.52005867,48.60199951,25,99.5704023
487,27.17705,-0.87705,-0.01198,-0.32514,-23.835631703,25.52005867,48.70199896,25,99.56968391
488,27.18739,-0.87705,-0.01201,-0.32578,-23.8447004,25.52005867,48.79900105,25,99.56860632
489,27.17095,-0.87705,-0.01203,-0.32644,-23.830281698,25.52005867,48.89900051,25,99.56788793
490,27.18149,-0.90563,-0.01206,-0.32712,-24.616372789,25.52005867,48.9980042,25,99.56681034
491,27.17826,-1.00199,-0.01208,-0.32785,-27.232344737,25.52005867,49.09499623,25,99.56609195
492,27.16593,-1.03466,-0.01211,-0.32868,-28.107501134,25.52005867,49.20100048,25,99.56501437
493,27.1715,-1.04446,-0.01214,-0.32943,-28.37954489,25.52005867,49.29600097,25,99.56393678
494,27.17188,-1.04691,-0.01217,-0.33026,-28.446512891,25.508475,49.4009994,25,99.5628592
495,27.1826,-1.04772,-0.0122,-0.331,-28.479753672,25.508475,49.49500412,25,99.56178161
496,27.17479,-1.04772,-0.01223,-0.33184,-28.471570979,25.52005867,49.60099831,25,99.56070402
497,27.17685,-1.04772,-0.01226,-0.3326,-28.473729282,25.52005867,49.69700463,25,99.55962644
498,27.17775,-1.04772,-0.01229,-0.33344,-28.47467223,25.52005867,49.80299883,25,99.55854885
499,27.19236,-1.04772,-0.01232,-0.33422,-28.489979419,25.52005867,49.90099669,25,99.55747126
500,27.17251,-1.40132,-0.01234,-0.33524,-38.077381713,25.52005867,49.99799877,25,99.55675287
501,27.18559,-1.39642,-0.01238,-0.33625,-37.962501588,25.52005867,50.09400509,25,99.55531609
502,27.17274,-1.39642,-0.01242,-0.33736,-37.944557591,25.52005867,50.19900352,25,99.55387931
503,27.1643,-1.39724,-0.01246,-0.33838,-37.955046532,25.52005867,50.29600561,25,99.55244253
504,27.16882,-1.39805,-0.0125,-0.33948,-37.983368801,25.52005867,50.3999982,25,99.55100575
505,27.16618,-1.39805,-0.01254,-0.34047,-37.979677949,25.52005867,50.49400292,25,99.54956897
506,27.17138,-1.39805,-0.01258,-0.34159,-37.986947809,25.52005867,50.59999712,25,99.54813218
